sales_rep,product_name,revenue_ytd,units_ytd,txn_count
98.0,POWER TO SLEEP PM MELATONIN FREE 50SG,1233.6000000000001,90,47
98.0,POWER TO SLEEP PM VALUE SIZE 120SG,5254.4400000000005,221,120
98.0,Pro-Active Male Prosta-Strong Healthy Urinary Flow 180ct VALUE SIZE,242.5,5,1
98.0,Pro-Active Male Prosta-Strong Healthy Urinary Flow 90ct,398.81,19,8
98.0,Pro Active Nitric Oxide PWR Blood Flow Booster,569.89,36,15
98.0,PROACTIVE NITRIC OXIDE PWR BLOOD FLW BOOSTER 60SG,7952.759999999998,556,242
98.0,Prosta Strong,342.87,14,8
98.0,PROSTA-STRONG,277.51,9,4
98.0,PROSTA STRONG 90SG,15064.569999999994,670,243
98.0,Prosta Strong Red,263.88,12,5
98.0,PROSTA-STRONG RED,95.96,4,2
98.0,Prosta-Strong RED 80ct,1313.2500000000002,78,19
98.0,PROSTA STRONG RED 80SG,9104.730000000003,468,197
98.0,PROSTA STRONG VALUE SIZE 180SG,7713.07,184,74
98.0,Pure Defense Mushroom 8 Immune Support,16.55,1,1
98.0,PURE DEFENSE MUSHROOM 8 IMMUNE SUPPORT 60SG,1278.6600000000003,87,37
98.0,PWR MALE HORNY GOAT WEED,111.93,7,3
98.0,Quick Energy RED Liquid Gel Multi,36.7,2,1
98.0,QUICK ENERGY RED MULTI 72SG,507.53999999999996,30,15
98.0,RAPID-ACTING TESTOSTERONE UP THERMO BURN-MAX 60CAP,2226.76,113,41
98.0,RESPIRATORY CLEANSE & DEFENSE 60T,6650.789999999999,661,169
98.0,Respiratory Support & Defense,389.67,33,7
98.0,Respiratory Support & Defense 60ct,2413.4700000000003,224,30
98.0,RESPRITORY CLEAN&DEFENSE,35.97,3,1
98.0,Sensual Woman Edurance Stress Libido,175.76,9,3
98.0,SENSUAL WOMAN ENDURANCE STRESS LIBIDO 60SG,2260.7300000000005,126,73
98.0,SENSUAL WOMEN ENDURANCE,22.39,1,1
98.0,SHATAVARI ROSE MIND+BODY,105.54,6,1
98.0,SHATAVARI ROSE MIND & BODY FOR WOMEN 60CAPS,785.55,60,27
98.0,SLEEP FIT PM FAT BURNER,79.96,4,2
98.0,SLEEP FIT PM FAT BURNER 60CAPS,1461.0099999999998,92,47
98.0,Steel Libido,101.94000000000001,6,3
98.0,Steel-Libido 75ct,601.41,40,10
98.0,STEEL-LIBIDO FOR MEN,79.96000000000001,4,1
98.0,STEEL LIBIDO FOR MEN 75SG,5031.6,311,124
98.0,STEEL LIBIDO FOR MEN VALUE SIZE 150SG,1489.51,49,23
98.0,Steel Libido for Women,132.93,7,5
98.0,STEEL-LIBIDO FOR WOMEN,87.94999999999999,5,3
98.0,STEEL LIBIDO FOR WOMEN 48SG,1077.6600000000003,83,44
98.0,Steel-Libido for WOMEN 75ct,601.5799999999999,38,8
98.0,STEEL LIBIDO FOR WOMEN 75SG,2558.7999999999997,160,81
98.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG,115.95000000000002,6,3
98.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG ##V,126.15,6,3
98.0,STEEL-LIBIDO PEAK TESTOST,19.99,1,2
98.0,Steel Libido Peak Testosterone,157.91000000000003,9,5
98.0,Steel-Libido Peak Testosterone 75ct,494.66999999999996,33,3
98.0,STEEL LIBIDO PEAK TESTOSTERONE 75SG,4302.47,265,135
98.0,STEEL-LIBIDO PINK,162.33,7,5
98.0,Steel Libido PINK for Women,340.88000000000005,17,7
98.0,STEEL LIBIDO PINK FOR WOMEN 60SG,4113.02,220,65
98.0,Steel Libido RED,614.9200000000001,28,15
98.0,STEEL-LIBIDO RED,671.72,28,7
98.0,Steel-Libido RED 75ct,1712.25,110,19
98.0,STEEL LIBIDO RED 75SG,13905.619999999995,871,341
98.0,STEEL LIBIDO RED VALUE SIZE 150SG,5043.48,178,85
98.0,Stored Fat Belly Burner,765.6200000000001,48,20
98.0,STORED FAT BELLY BURNER,359.85,15,4
98.0,Stored Fat Belly Burner 60ct,331.26,28,5
98.0,STORED FAT BELLY BURNER 60SG,7995.999999999999,662,272
98.0,STORED FAT BELLY BURNER PLUS CALORIE BURN GP 40SG,4987.370000000001,365,121
98.0,STORED FAT BELLY BURNER VALUE SIZE 100SG,5379.369999999999,278,123
98.0,Stress Defy,65.69,3,2
98.0,Stress-Defy 84ct,111.54,7,4
98.0,STRESS DEFY BALANCED RELAXED CALM 84SG,1608.87,80,33
98.0,"STRESS-DEFY BALANCED, RELAXED, FOCUSED 30GUMMIES",757.9300000000001,93,42
98.0,STRESS DEFY OPTIMAL SLEEP,23.19,1,1
98.0,STRESS DEFY SLEEP PM 50SG,685.04,37,17
98.0,Sunny Mood,80.60000000000001,4,1
98.0,SUNNY MOOD,89.56,4,1
98.0,SUNNY MOOD W/ 5-HTP,22.39,1,1
98.0,SUNNY MOOD WITH 5 HTP 80SG,1045.16,59,33
98.0,Sunny Mood with Rhodiola 75ct,167.9,10,4
98.0,SUNNY MOOD WITH RHODIOLA 75SG,2962.1700000000005,169,88
98.0,Super Cleanse,210.8,16,9
98.0,Super Cleanse 100ct,5157.240000000001,468,96
98.0,SUPER CLEANSE 100T,2387.88,230,102
98.0,Super Cleanse 200ct ECONOMY SIZE,13272.470000000001,760,65
98.0,SUPER CLEANSE 200T,1894.96,123,69
98.0,SUPER CLEANSER 200 PS,111.53999999999999,6,5
98.0,TESTOSTERONE BOOST RED,22.39,1,2
98.0,Testosterone Extra Fat Burner,39.18,2,2
98.0,TESTOSTERONE EXTRA FAT BURNER 60SG,5252.899999999997,292,144
98.0,Testosterone Mega Boost RED,541.5400000000001,27,11
98.0,Testosterone Mega-Boost Red 56ct,16.79,1,1
98.0,TESTOSTERONE MEGA BOOST RED 56SG,6205.119999999997,346,170
98.0,TESTOSTERONE MEGA BOOST RED 68SG,3459.1700000000005,156,68
98.0,TESTOSTERONE PRO GROWTH,55.98,2,1
98.0,Testosterone Up,94.68,4,3
98.0,TESTOSTERONE UP,204.71999999999997,8,5
98.0,Testosterone UP 60ct,290.68,14,5
98.0,TESTOSTERONE UP 60SG,2570.9000000000005,125,61
98.0,TESTOSTERONE UP MAX3 + NITRIC OXIDE BOOSTER 60SG,124.60000000000001,5,4
98.0,TESTOSTERONE UP-OVER 40,167.94,6,1
98.0,TESTOSTERONE UP PEAK PERFORMANCE 30GUMMIES,898.6400000000001,105,47
98.0,TESTOSTERONE UP PROSTATE,95.97,3,1
98.0,Testosterone UP Prostate Defense,54.38,2,1
98.0,Testosterone Up RED,101.6,4,2
98.0,TESTOSTERONE UP RED,191.13,7,4
98.0,TESTOSTERONE UP RED 32SG,2440.29,188,101
98.0,Testosterone UP RED 60ct,1059.35,52,13
98.0,TESTOSTERONE UP RED 60SG,7045.260000000002,337,153
98.0,TESTOSTERONE UP RED VALUE SIZE 100SG,4908.78,142,71
98.0,Testosterone UP Strength & Size,151.15,6,1
98.0,Testosterone Up Strength & Size 60ct,97.19999999999999,4,3
98.0,TESTOSTERONE UP STRENGTH & SIZE 60SG,3490.7300000000014,155,90
98.0,TESTOSTERONE UP VALUE SIZE 120SG,1356.21,36,14
98.0,TESTOSTERONE-XTRA FAT BRN,134.34,6,5
98.0,TESTOSTERONE XTRA STRNGTH,63.98,2,2
98.0,TESTOSTER THERMO BURN MAX,25.59,1,1
98.0,Thermo Burn Stubborn Fat Metabolizer,68.96000000000001,4,3
98.0,THERMO BURN STUBBORN FAT METABOLIZER 60SG,3174.07,198,96
98.0,Triple Boost Caffeine Free Energy,93.78,6,3
98.0,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,1065.67,71,50
98.0,TRIPLE DIET FAT REDUCTION,87.94999999999999,5,3
98.0,Triple Diet Fat Reduction Max Accelerator,59.8,4,2
98.0,Triple Diet Fat Reduction Max Accelerator 72ct,111.29,8,2
98.0,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,3068.2599999999998,216,99
98.0,Triple Source Magnesium Ashwagandha,90.57999999999998,6,4
98.0,Triple Source MAGNESIUM ASHWAGANDHA 60ct,170.59,10,5
98.0,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG,5814.029999999999,413,185
98.0,TRIPLE-TEA FAT BURNER,59.97,3,1
98.0,Triple-Tea Fat Burner 75ct,119.91999999999999,8,4
98.0,TRIPLE TEA FAT BURNER 75SG,2544.2899999999995,156,75
98.0,TRIPLE TEA FAT BURNER 75SG ##V,32.78,2,1
98.0,TURBO-ENERGY LIBIDO-MAX RED 72CAP,563.07,104,68
98.0,TURMERIC WHOLE BODY,47.98,2,1
98.0,"TYPE 1,2,3 COLLAGEN PEPTI",0,0,4
98.0,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",817,49,27
98.0,"Type I, II & III Collagen Peptides + Astaxanthin 60ct",100.74000000000001,6,2
98.0,ULTIMATE CLEANSE 120+120T,2332.2200000000003,117,59
98.0,Ultimate Cleanse (2 Part Program),5898.39,327,41
98.0,ULTIMATE CLEANSE 7 DAY,47.96,4,4
98.0,Ultimate Cleanse (Herb & Fiber),43.18,2,1
98.0,ULTIMATE CLEANSER,191.92,8,4
98.0,Urgent Rescue Mega Vita-C 60ct,26.26,2,1
98.0,Urinary Cleanse & Flush,35.97,3,1
98.0,URINARY CLEANSE & FLUSH 60C,1347.5700000000002,131,57
98.0,Urinary Flush & Support 60ct,775.1099999999999,78,28
98.0,V02 Max Performance Fat Burner,317.86,15,4
98.0,V02 Max Performance Fat Burner 60ct,122.19,6,3
98.0,Vision Sharp Multi Nutrient Eye Health,33.980000000000004,2,1
98.0,Vision Sharp Multi-Nutrient Eye Health 42ct,989.3400000000004,66,25
98.0,VISION SHARP MULTI NUTRIENT EYE HEALTH 42SG,3796.1600000000008,234,115
98.0,Vita C Plus Urgent Rescue,119.92,8,3
98.0,VITA C PLUS URGENT RESCUE,63.96,4,1
98.0,VITA C PLUS URGENT RESCUE 60SG,1318.3100000000004,104,52
98.0,VITALITY+RECOVERY TESTOST,139.95,5,3
98.0,Vitality & Recovery Testosterone Up for Men 60+ 60ct,230.88999999999996,11,6
98.0,VITALITY & RECOVERY TESTOSTERONE UP MEN 60+ 60SG,4528.660000000002,201,99
98.0,VO2 MAX PERFORMANCE FAT BURNER 60SG,495.11000000000007,26,18
98.0,WEEKEND COLON FLUSH,7.19,1,1
98.0,Weekend Colon Flush 16ct,460.44000000000005,89,14
98.0,WEEKEND COLON FLUSH 16SG,76.16,13,6
98.0,Whole Body Turmeric Curcumin C3,95.94,6,1
98.0,Whole Body Turmeric Curcumin C3 60ct,2398.2200000000003,206,31
98.0,WHOLE BODY TURMERIC + CURCUMIN C3 COMPLEX 60SG,4856.09,374,163
98.0,WHOLE BODY TURMERIC+ VALUE SIZE 120SG,3075.87,157,92
98.0,WOMEN'S 73 NUTRIENT MULTI 60SG,116.89999999999999,10,7
98.0,YOHIMBE-PLUS MAX,179.90999999999997,9,5
98.0,Yohimbe Plus Maximum Enhancement,165.91000000000003,9,6
98.0,Yohimbe-Plus Maximum Enhancement 100ct,85.38999999999999,5,2
98.0,YOHIMBE PLUS MAXIMUM PERFORMANCE 100SG,3971.01,245,131
99.0,"",1753.3600000000001,125,25
99.0,10-DAY ACAI BERRY SUPER CLEANSE 60SG,42.85,4,3
99.0,10-DAY ACAI SUPER CLEANSE,47.97,3,3
99.0,15 Day Weight Loss Cleanse,107.91,9,3
99.0,15DAY WEIGHT LOSS CLENSE & FLS 60T,2896.58,317,93
99.0,15DAY WEIGHT LOSS&FLUSH,71.94,6,5
99.0,15-Day Weight Loss Support Cleanse & Flush 60ct,2456.56,222,55
99.0,1 KT PARASTROY 90+90TB,26.38,2,1
99.0,2-IN-1 Cleanse & Flush Weight Loss Support 60ct,310.12,23,5
99.0,2IN1 CLEANSE & FLUSH WEIGHT LOSS SUPPORT 60SG,2728.110000000001,225,96
99.0,2 in 1 Kidney & Liver Super Cleanse,235.87,13,6
99.0,2-IN-1 Kidney & Liver Super Cleanse 60ct,2024.7900000000004,139,51
99.0,2IN1 KIDNEY & LIVER SUPER CLEANSE 60SG,14504.989999999994,921,363
99.0,3IN1 CARB BLOCKER MAXIMUM STRENGTH 75SG,3608.060000000001,278,130
99.0,3IN1 CARB BLOCKER MAX STRENGTH VALUE SIZE 150SG,1431.35,62,28
99.0,3 in 1 Joint Formula,643.2900000000001,30,12
99.0,3IN1 JOINT FORMULA,669.33,27,10
99.0,3IN1 JOINT FORMULA 60SG,619.76,30,14
99.0,3-in-1 Joint Formula 90ct,539.11,29,14
99.0,3IN1 JOINT FORMULA 90SG,6800.959999999999,337,119
99.0,60 SG WOMENS DIET CELLU THIGHS,50.370000000000005,3,1
99.0,7DAY ULTIMAT CLEANS 2PART 1KIT,1993.8600000000001,202,74
99.0,7 Day Ultimate Cleanse,149.87,13,8
99.0,Advanced Absorption Mega B Complex,770.54,59,23
99.0,Advanced Absorption Mega B-Complex 60ct,388.43999999999994,36,16
99.0,ADVANCED ABSORPTION MEGA B COMPLEX 60SG,11851.580000000002,1026,344
99.0,ALLERPURE HISTAMINE CLEAR,159.95,5,4
99.0,ALLER-PURE HISTAMINE CLEAR 54SG,1679.46,64,27
99.0,ALOE & TRIPHALA ACTIVE CLEANSE & PROBIOTICS 60SG,1221.27,84,29
99.0,ANTI-GAS DIGESTIVE ENZYME,36.78,2,2
99.0,Anti Gas Digestive Enzymes,110.34,6,1
99.0,Anti-Gas Digestive Enzymes 45ct,17.84,1,1
99.0,ANTI-GAS DIGESTIVE ENZYMES 45SG,402.91999999999996,27,17
99.0,APPLE CIDER VINEGAR + METABOLISM 40GUMMIES,371.91,63,33
99.0,Ashwagandha Extra Strength Mind Body,48.93,3,1
99.0,ASHWAGANDHA HEALTHY BRAIN MOOD & STRESS60CAPS,709.1100000000001,125,83
99.0,ASHWAGANDHA MOOD & STRESS,119.94999999999999,5,3
99.0,ASHWAGANDHA XTRA STRENGTH,230.28,12,5
99.0,B-12 QUICK RELEASE EXTRA,79.95,5,3
99.0,Beet Root RED,371.8,21,9
99.0,BEET ROOT RED,919.5400000000002,46,12
99.0,Beet Root RED 60ct,1357.6,89,31
99.0,BEET ROOT RED 60SG,14153.190000000008,872,313
99.0,BEETS-4-CARDIO,159.92,8,6
99.0,BEETS 4 CARDIO PEAK PERFORMANCE 60SG,3077.29,197,97
99.0,BELLY BURNER+CALORIE BURN,158.31,9,5
99.0,BELLY BURNER STORED FAT,1063.3,70,17
99.0,BERBERINE BODY+FAT BURNER,215.91,9,2
99.0,BIOTIN 6000,36.78,2,4
99.0,Biotin-6000 Strength & Protection 60ct,91.95,5,2
99.0,BIOTIN 6000 STRENGTH & PROTECTION 60SG,1438.0700000000002,101,43
99.0,Bloat Away,115.21000000000001,7,3
99.0,BLOAT-AWAY,510.10999999999996,29,10
99.0,BLOAT AWAY 60SG,2152.88,155,79
99.0,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,10666.400000000001,590,157
99.0,Blood Sugar Balance Berberine + Fat Burner,362.24,16,5
99.0,BODYFAT DIET SYSTEM-6 RED,151.13,7,4
99.0,Body Fat Diet System Six RED,112.26,6,3
99.0,BODY FAT DIET SYSTEM SIX RED 72SG,1516.4699999999998,87,29
99.0,Brain Awake,89.69999999999999,6,3
99.0,BRAIN AWAKE,263.84999999999997,15,6
99.0,Brain Awake 60ct,435.27,36,11
99.0,BRAIN AWAKE 60SG,6297.3099999999995,447,172
99.0,Brain Awake RED,63.96,4,1
99.0,BRAIN AWAKE RED,63.96,4,1
99.0,Brain Awake RED 60ct,87.39,7,4
99.0,BRAIN AWAKE RED 60SG,3859.72,298,129
99.0,CARB BLOCKER MAX STRENGTH,579.6600000000001,34,12
99.0,CBD 1000mg Balm,83.5,2,1
99.0,CBD 1000mg Peppermint,182.99,6,2
99.0,CBD 1000mg Unflavored,59.82,2,1
99.0,CBD + 15mg,130.5,6,3
99.0,CBD 15MG,1151.55,45,16
99.0,CBD 15MG 60SG,5378.699999999999,257,117
99.0,CBD 15mg + Melatonin Gummy Lemon Lime,271.92,10,2
99.0,CBD 15 MG + MELATONIN LEMON LIME 30GUMMY,3688.3900000000003,141,61
99.0,CBD 15 MG + MELATONIN LEMON LIME 30GUMMY ##V,550.85,21,7
99.0,CBD 15 MG MIXED BERRY 30GUMMY,1565.59,65,28
99.0,CBD 15 MG MIXED BERRY 30GUMMY ##V,516.05,27,9
99.0,CBD 2000mg Peppermint,380.79999999999995,8,5
99.0,CBD 2000mg Unflavored,140.73,3,1
99.0,CBD 30mg,746.53,19,7
99.0,CBD 30MG,1829.96,44,15
99.0,CBD 30MG 60SG,16661.790000000005,504,174
99.0,CBD 30mg Gummy Raspberry Ripple,217.53,8,2
99.0,CBD 30 MG RASPBERRY RIPPLE 30GUMMY,10185.14,396,143
99.0,CBD 30 mg ##V,2999.08,86,18
99.0,CBD 50mg,356.93,7,4
99.0,CBD 50MG,4199.299999999999,70,17
99.0,CBD 50MG 60SG,16666.32,353,129
99.0,CBD+ASHWAGANDHA,239.88000000000002,12,12
99.0,CBD + ASHWAGANDHA 60SG,3551.5200000000004,222,95
99.0,CBD BALM 1000MG,92.78,2,1
99.0,CBD BALM 1000MG 2OZ,1527.14,43,26
99.0,CBD BALM+ARNICA 1000MG,278.34,6,5
99.0,CBD BALM + ARNICA 1000MG CBD 2OZ,5236.019999999999,138,85
99.0,CBD BALM + LEMONGRASS 1000MG 2OZ,796.0499999999998,21,13
99.0,CBD Balm + Menthol 1000mg,87.72,2,1
99.0,CBD BALM+MENTHOL 1000MG,603.07,13,6
99.0,CBD BALM + MENTHOL 1000MG CBD 2OZ,2550.0399999999995,68,46
99.0,CBD CREAM+ARNICA 1000MG,417.51,9,4
99.0,CBD CREAM + ARNICA 1000MG CBD 3.3OZ,6275.64,168,73
99.0,CBD CREAM+MENTHOL 1000MG,231.95,5,3
99.0,CBD CREAM + MENTHOL 1000MG CBD 3.3OZ,2968.5,82,32
99.0,CBD+CURCUMIN XTRA STRNGTH,0,0,5
99.0,CBD DOUBLE POTENCY 30MG,639.0699999999999,13,13
99.0,CBD EXTRA STRENGTH 50MG,479.76,24,8
99.0,CBD EXTRA STRENGTH+SLEEP,0,0,15
99.0,CBD GEL+ARNICA 1000MG,46.39,1,2
99.0,CBD GEL + ARNICA 1000MG CBD 3.3OZ,2939.7199999999993,79,31
99.0,CBD GEL + MENTHOL 1000MG CBD 3.3OZ,539.98,15,8
99.0,CBD GUMMY BERRY 15MG TBDM,118.36,4,3
99.0,CBD GUMMY MELATONIN 15MG,319.9,10,5
99.0,CBD GUMMY MIX BERRY 15MG,228.72,8,2
99.0,CBD GUMMY RASPBERRY 30MG,503.82,18,6
99.0,CBD+MELATONIN,128.73000000000002,7,5
99.0,CBD + MELATONIN 60SG,849.8000000000001,56,25
99.0,CBD OIL 1000MG PEPPERMINT,598.2299999999999,17,7
99.0,CBD OIL 1000MG PEPPERMINT 1OZ,3796.74,133,68
99.0,CBD OIL 1000MG UNFLAVORED,1231.65,35,9
99.0,CBD OIL 1000MG UNFLAVORED 1OZ,6986.700000000002,246,98
99.0,CBD OIL 2000MG PEPPERMINT 2OZ,6232.049999999999,141,52
99.0,CBD OIL 2000MG PEPPRMNT,275.95,5,7
99.0,CBD OIL 2000MG UNFLAVORED,220.76,4,7
99.0,CBD OIL 2000MG UNFLAVORED 2OZ,2441.04,54,24
99.0,CBD OIL 250 MG UNFLAVORED,273.41,19,7
99.0,CBD OIL 250MG UNFLAVORED 1OZ,5295.859999999999,454,190
99.0,CBD OIL 250MG UNFLAVORED 1OZ ##V,617.3399999999999,52,25
99.0,CBD+POWER TO SLEEP,36.78,2,26
99.0,CBD + POWER TO SLEEP 60SG,1401.88,96,36
99.0,CBD + STRESS DEFY 84SG ##V,93.47999999999999,4,3
99.0,CBD + Turmeric,80,4,3
99.0,CBD+TURMERIC,185.52,8,12
99.0,CBD + TURMERIC 60SG,5394.92,289,114
99.0,CBD+TURMERIC XTRA STRNGTH,0,0,7
99.0,CBD XTRA STRENGTH 50MG,1919.7599999999998,24,18
99.0,CLA Lean Body Fat Reduction,78.91,5,2
99.0,C.L.A. LEAN BODY FAT REDUCTION 80SG,2588.3299999999995,194,98
99.0,CLA LEAN FAT REDUCTION,16.79,1,1
99.0,COLLAGEN BEAUTY 80CAP,423.46000000000004,118,83
99.0,COQ10 RED,49.58,2,1
99.0,COQ10 RED 60SG,1933.4499999999998,97,49
99.0,D3 & K2 COMPLEX HI-PO,172.68,12,8
99.0,Daily Gentle Cleanse,143.10000000000002,10,4
99.0,DAILY GENTLE CLEANSE,63.96,4,2
99.0,Daily Gentle Cleanse 60ct,131.89000000000001,11,5
99.0,DAILY GENTLE CLEANSE 60SG,1596.88,123,58
99.0,Daily Multi Testosterone UP Booster for Men,71.97,3,1
99.0,Daily Multi Testosterone UP Booster for Men 60ct,125.93,7,3
99.0,DAILY MULTI TESTOSTERONE UP BOOSTER FOR MEN 60SG,3837.5800000000004,197,102
99.0,Deep Tissue Collagen Pure,33.980000000000004,2,1
99.0,DEEP TISSUE COLLAGEN-PURE,39.98,2,1
99.0,DEEP TISSUE COLLAGEN PURE 80SG,1788.6599999999996,112,50
99.0,(DISCM)10DAY SUPER CLEAN,0,0,9
99.0,(DISCM)CBD GUMMY BRY15MG,0,0,3
99.0,(DISCM)CHROMIUM PICLINATE,0,0,2
99.0,(DISCM)COLLAGEN PEPTI,0,0,1
99.0,(DISCM)FISH OIL 2X POTNCY,0,0,3
99.0,Double Potency 5-HTP Extra 60ct,547.28,44,13
99.0,DOUBLE POTENCY 5 HTP EXTRA 60SG,3472.949999999999,268,96
99.0,DOUBLE POTENCY CBD 30MG VALUE SIZE 90SG,3936.67,89,51
99.0,DOUBLE POTENCY FISH OIL PURE 60SG,349.84000000000003,27,15
99.0,DOUBLE POTENCY FISH OIL PURE 60SG ##V,165.49,15,8
99.0,Double Potency Ginkgo Biloba,51.970000000000006,3,2
99.0,DOUBLE POTENCY GINKGO BILOBA 60SG,1414.2099999999996,88,46
99.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG,1681.3500000000006,129,52
99.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG ##V,314.69000000000005,24,5
99.0,DUAL ACTION FAT BURNER RED 75SG,1261.33,78,36
99.0,DUAL ACTION FAT BURNR RED,39.98,2,2
99.0,DUAL ACTION TESTOSTERONE UP PROSTATE DEFENSE 60SG,1747.93,67,34
99.0,EMPTY UNIQUE BLUE FLOOR STAND 12PC,0,10,10
99.0,EMPTY UNIQUE ORANGE FLOOR STAND 12PC,0,3,3
99.0,EMPTY UNIVERSAL GREEN FLOOR STAND GLP1 12PC,0,32,32
99.0,EMPTY UNIVSL GREEN FLOOR STAND DISPLAY (Q3) 24PC,0,42,42
99.0,ENERGY & ENDURANCE TESTOSTERONE UP MEN 40+ 60SG,9506.239999999998,419,212
99.0,Energy & Endurance Testosterone UP Men Over 40,223.92,8,2
99.0,Energy & Endurance Testosterone UP Men Over 40 60ct,377.81999999999994,18,8
99.0,ESTROPAUSE MENOPAUSE,15.99,1,1
99.0,EstroPause Menopause Support,15.99,1,1
99.0,ESTROPAUSE MENOPAUSE SUPPORT 80SG,2602.7599999999993,204,82
99.0,EXTRA ENERGY THERMO FUEL MAX FAT BURNER 100SG,1517.1200000000003,85,43
99.0,Extra Strength Ashwagandha 60ct,1994.72,141,39
99.0,EXTRA STRENGTH ASHWAGANDHA 60SG,7262.559999999997,476,220
99.0,EXTRA STRENGTH CBD 50MG VALUE SIZE 90SG ,9329.920000000002,147,72
99.0,EXTRA STRENGTH CBD + POWER TO SLEEP 60SG,39.89,2,2
99.0,Extra Strength Colon Flush 60ct,926.69,67,3
99.0,EXTRA STRENGTH COLON FLUSH 60SG,1212.13,93,47
99.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG,1126.0099999999998,70,32
99.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG ##V,696.8499999999999,43,10
99.0,EXTRA STRENGTH TESTOSTERONE UP PRO GROWTH 60SG,2067.31,95,37
99.0,EXTRA STRENGTH TESTOSTERONE UP X2 60SG,3484.9700000000007,134,68
99.0,FEMALE BALANCE KSM-66,47.98,2,1
99.0,FEMALE BALANCE KSM-66 60CAP,4528.240000000001,273,105
99.0,Female Balance KSM-66 Ashwagandha +Evening Primrose,122.35,6,1
99.0,FORSKOLIN FAT LOSS DIET 60SG,1531.1600000000003,102,50
99.0,Forskolin Fat Loss Diet Stimulator,31.26,2,1
99.0,Forskolin Fat-Loss Diet Stimulator 60ct,79.9,5,2
99.0,FORSKOLIN LIPO STIMULATOR,73.56,4,2
99.0,GARCINIA HCA FAT REDUCTION DIET 90SG,687.0500000000001,47,23
99.0,GINKGO BILOBA 2X POTENCY,79.96,4,2
99.0,GINKGO FOCUS&MEMORY VALUE,83.97,3,3
99.0,GINKGO MAX FOCUS & MEMORY,95.94,6,3
99.0,Ginkgo Smart,70.35,5,4
99.0,GINKGO SMART MAX FOCUS & MEMORY 120SG,7969.409999999998,351,120
99.0,Ginkgo Smart Maximum Focus & Memory 60ct,479.6,40,20
99.0,GINKGO SMART MAXIMUM FOCUS & MEMORY 60SG,10041.509999999998,781,296
99.0,GINZA PLUS ENDURANCE VITALITY BALANCE 75SG,49.239999999999995,4,3
99.0,Gluten & Dairy Digestive Aid 50ct,455.29,37,5
99.0,GLUTEN & DAIRY DIGESTIVE AID 50SG,5312.679999999999,427,7
99.0,Good Mood Sleep PM,47.97,3,1
99.0,GOOD MOOD SLEEP PM,47.97,3,2
99.0,Good Mood Sleep PM 54ct,31.98,2,1
99.0,GOOD MOOD SLEEP PM 54SG,1108.24,85,33
99.0,GREEN TEA FAT METABOLIZER,111.96000000000001,4,2
99.0,Green Tea Fat Metabolizer 75ct,39.42,2,1
99.0,GREEN TEA FAT METABOLIZER 75SG,3208.91,196,89
99.0,GREEN TEA FAT METABOLIZER VALUE 150SG,616.4899999999999,21,13
99.0,GUT TO BRAIN HUNGER CNTRL,76.77,3,3
99.0,Gut to Brain Hunger Control,193.2,8,4
99.0,Gut-to-Brain Hunger Control 60ct,364.61,19,12
99.0,GUT TO BRAIN HUNGER CONTROL 60SG,4863.869999999999,250,105
99.0,Hair Follicle Stimulator,101.95,5,2
99.0,HAIR FOLLICLE STIMULATOR,575.76,24,9
99.0,HAIR FOLLICLE STIMULATOR 60SG,2986.75,155,71
99.0,HAIR & NAILS LONG+STRONG,47.97,3,4
99.0,HEALTHY BRAIN 24HR FOCUS,47.98,2,5
99.0,HEALTHY BRAIN ALA 60CAPS,777.2300000000001,64,39
99.0,HEALTHY BRAIN ALA&BACOPA,143.94,6,4
99.0,Healthy Brain All Day Focus,40.78,2,1
99.0,HEALTHY BRAIN ALL DAY FOCUS 60SG,4795.820000000001,245,100
99.0,Healthy Flow Saw Palmetto,80,4,4
99.0,HEALTHY FLOW SAW PALMETTO 60SG,3597.07,191,44
99.0,HEALTHY TRACT PREBIOTIC 60SG,116.4,10,7
99.0,HEALTHY TRACT PREBIOTIC 60SG ##V,30.7,3,2
99.0,HIGH POTENCY D3 & K2 COMPLEX 60SG,9407.270000000004,818,290
99.0,High Potency Mega D3 K2 Turmeric Extract,539.6,42,15
99.0,High Potency Mega D3+K2 Turmeric Extract 60ct,3717.5299999999997,318,37
99.0,IMMUNO-SHIELD ALL SEASON,100.73999999999998,6,3
99.0,Immuno Shield All Season Wellness,410.49999999999994,27,12
99.0,Immuno-Shield All Season Wellness 100ct,2577.04,236,9
99.0,IMMUNO SHIELD ALL SEASON WELLNESS 100SG,5422.169999999999,413,85
99.0,IMMUNO-SHIELD W/ SAMBUCUS,14.39,1,1
